Type,Date1,Date2,Company,Bus1,Bus2,Sales,Profit,VariableCost,FixedCost
ACT,202401,202401,FFMT,内視鏡,本体・プロセッサー,38670000,14026000,-18800000,-5844000
ACT,202401,202401,FFMT,IVD,化学分析装置,39420000,-6462000,-30252000,-15630000
ACT,202401,202401,FFMT,IVD,ドライケム,59430000,32148000,-23128000,-4154000
ACT,202401,202401,FFMT,IVD,IMMUNO,45940000,4672000,-32216000,-9052000
ACT,202401,202401,FFCN,X線,CT,36500000,14390000,-3340000,-18770000
ACT,202401,202401,FFCN,X線,MR,53770000,10674000,-29504000,-13592000
ACT,202401,202401,FFCN,X線,XR,47400000,30568000,-1768000,-15064000
ACT,202401,202401,FFCN,内視鏡,スコープ,18330000,-2894000,-3600000,-17624000
ACT,202401,202401,FFCN,内視鏡,処置具,58650000,28260000,-14672000,-15718000
ACT,202401,202401,FFCN,内視鏡,本体・プロセッサー,4740000,-32760000,-32988000,-4512000
ACT,202401,202401,FFCN,IVD,化学分析装置,82470000,68818000,-9004000,-4648000
ACT,202401,202401,FFCN,IVD,ドライケム,37510000,9642000,-12980000,-14888000
ACT,202401,202401,FFCN,IVD,IMMUNO,23340000,-14434000,-21744000,-16030000
ACT,202401,202401,FFBE,X線,CT,78100000,40748000,-32300000,-5052000
ACT,202401,202401,FFBE,X線,MR,94770000,75348000,-7788000,-11634000
ACT,202401,202401,FFBE,X線,XR,61630000,23386000,-33376000,-4868000
ACT,202401,202401,FFBE,内視鏡,スコープ,5600000,-28968000,-28732000,-5836000
ACT,202401,202401,FFBE,内視鏡,処置具,4050000,-21712000,-10072000,-15690000
ACT,202401,202401,FFBE,内視鏡,本体・プロセッサー,66020000,34994000,-30092000,-934000
ACT,202401,202401,FFBE,IVD,化学分析装置,53170000,42056000,-6872000,-4242000
ACT,202401,202401,FFBE,IVD,ドライケム,69260000,50482000,-6912000,-11866000
ACT,202401,202401,FFBE,IVD,IMMUNO,8920000,-16302000,-12056000,-13166000
ACT,202401,202401,FFRU,X線,CT,9930000,-30376000,-29400000,-10906000
ACT,202401,202401,FFRU,X線,MR,72380000,42252000,-29304000,-824000
ACT,202401,202401,FFRU,X線,XR,38530000,4076000,-15128000,-19326000
ACT,202401,202401,FFRU,内視鏡,スコープ,90180000,53238000,-36800000,-142000
ACT,202401,202401,FFRU,内視鏡,処置具,88320000,66310000,-19224000,-2786000
ACT,202401,202401,FFRU,内視鏡,本体・プロセッサー,49510000,-7268000,-37292000,-19486000
ACT,202401,202401,FFRU,IVD,化学分析装置,37290000,-8258000,-34780000,-10768000
ACT,202401,202401,FFRU,IVD,ドライケム,77930000,51988000,-8596000,-17346000
ACT,202401,202401,FFRU,IVD,IMMUNO,2470000,-33120000,-16200000,-19390000
ACT,202401,202401,FFHK,X線,CT,19400000,-4362000,-6400000,-17362000
ACT,202401,202401,FFHK,X線,MR,92640000,59826000,-31232000,-1582000
ACT,202401,202401,FFHK,X線,XR,47490000,28592000,-18772000,-126000
ACT,202401,202401,FFHK,内視鏡,スコープ,64390000,11002000,-37100000,-16288000
ACT,202401,202401,FFHK,内視鏡,処置具,15840000,-9802000,-10536000,-15106000
ACT,202401,202401,FFHK,内視鏡,本体・プロセッサー,1160000,-54748000,-37732000,-18176000
ACT,202401,202401,FFHK,IVD,化学分析装置,2150000,-23296000,-15288000,-10158000
ACT,202401,202401,FFHK,IVD,ドライケム,44800000,25948000,-844000,-18008000
ACT,202401,202401,FFHK,IVD,IMMUNO,6640000,-15830000,-12208000,-10262000
ACT,202401,202401,FMAL,X線,CT,34950000,-8304000,-39988000,-3266000
ACT,202401,202401,FMAL,X線,MR,10430000,-12650000,-7336000,-15744000
ACT,202401,202401,FMAL,X線,XR,14650000,-28676000,-37736000,-5590000
ACT,202401,202401,FMAL,内視鏡,スコープ,61860000,42140000,-10492000,-9228000
ACT,202401,202401,FMAL,内視鏡,処置具,610000,-35634000,-35004000,-1240000
ACT,202401,202401,FMAL,内視鏡,本体・プロセッサー,98740000,82924000,-5700000,-10116000
ACT,202401,202401,FMAL,IVD,化学分析装置,20320000,3984000,-6272000,-10064000
ACT,202401,202401,FMAL,IVD,ドライケム,40350000,33178000,-104000,-7068000
ACT,202401,202401,FMAL,IVD,IMMUNO,96030000,55546000,-24504000,-15980000
ACT,202401,202401,FDKH,X線,CT,6390000,-23598000,-19284000,-10704000
ACT,202401,202401,FDKH,X線,MR,49000000,18254000,-12140000,-18606000
ACT,202401,202401,FDKH,X線,XR,54340000,26256000,-19048000,-9036000
ACT,202401,202401,FDKH,内視鏡,スコープ,65030000,41168000,-6544000,-17318000
ACT,202401,202401,FDKH,内視鏡,処置具,63820000,37926000,-10228000,-15666000
ACT,202401,202401,FDKH,内視鏡,本体・プロセッサー,4540000,-40794000,-25812000,-19522000
ACT,202401,202401,FDKH,IVD,化学分析装置,5930000,-18998000,-22116000,-2812000
ACT,202401,202401,FDKH,IVD,ドライケム,24770000,9622000,-13832000,-1316000
ACT,202401,202401,FDKH,IVD,IMMUNO,6680000,-27510000,-30524000,-3666000
ACT,202401,202401,FNAC,X線,CT,56870000,46094000,-10396000,-380000
ACT,202401,202401,FNAC,X線,MR,80800000,36350000,-34420000,-10030000
ACT,202401,202401,FNAC,X線,XR,86340000,43956000,-29828000,-12556000
ACT,202401,202401,FNAC,内視鏡,スコープ,97720000,95748000,-212000,-1760000
ACT,202401,202401,FNAC,内視鏡,処置具,34420000,-988000,-33608000,-1800000
ACT,202401,202401,FNAC,内視鏡,本体・プロセッサー,73350000,64706000,-2996000,-5648000
ACT,202401,202401,FNAC,IVD,化学分析装置,85390000,73554000,-5060000,-6776000
ACT,202401,202401,FNAC,IVD,ドライケム,60140000,3106000,-39172000,-17862000
ACT,202401,202401,FNAC,IVD,IMMUNO,69290000,20684000,-30576000,-18030000
ACT,202401,202401,FSAO,X線,CT,41720000,-8758000,-38160000,-12318000
ACT,202401,202401,FSAO,X線,MR,53000000,38176000,-14796000,-28000
ACT,202401,202401,FSAO,X線,XR,48070000,31432000,-14196000,-2442000
ACT,202401,202401,FSAO,内視鏡,スコープ,48560000,10292000,-29084000,-9184000
ACT,202401,202401,FSAO,内視鏡,処置具,60680000,37212000,-20108000,-3360000
ACT,202401,202401,FSAO,内視鏡,本体・プロセッサー,25950000,-17648000,-39360000,-4238000
ACT,202401,202401,FSAO,IVD,化学分析装置,21460000,-19152000,-29840000,-10772000
ACT,202401,202401,FSAO,IVD,ドライケム,1870000,-35654000,-28788000,-8736000
ACT,202401,202401,FSAO,IVD,IMMUNO,36050000,-21232000,-39768000,-17514000
ACT,202401,202401,FFMM,X線,CT,5080000,-22738000,-10388000,-17430000
ACT,202401,202401,FFMM,X線,MR,30250000,-6698000,-28064000,-8884000
ACT,202401,202401,FFMM,X線,XR,40580000,10620000,-19836000,-10124000
ACT,202401,202401,FFMM,内視鏡,スコープ,21510000,-31256000,-39192000,-13574000
ACT,202401,202401,FFMM,内視鏡,処置具,35930000,7948000,-10748000,-17234000
ACT,202401,202401,FFMM,内視鏡,本体・プロセッサー,68890000,43898000,-23864000,-1128000
ACT,202401,202401,FFMM,IVD,化学分析装置,77500000,37752000,-38452000,-1296000
ACT,202401,202401,FFMM,IVD,ドライケム,44910000,17678000,-14176000,-13056000
ACT,202401,202401,FFMM,IVD,IMMUNO,8700000,-9526000,-7572000,-10654000
ACT,202401,202401,ADJ_MA2,X線,CT,74560000,17888000,-38312000,-18360000
ACT,202401,202401,ADJ_MA2,X線,MR,41690000,17900000,-4648000,-19142000
ACT,202401,202401,ADJ_MA2,X線,XR,7680000,-10394000,-6600000,-11474000
ACT,202401,202401,ADJ_MA2,内視鏡,スコープ,2540000,-24436000,-12744000,-14232000
ACT,202401,202401,ADJ_MA2,内視鏡,処置具,14160000,-20024000,-16228000,-17956000
ACT,202401,202401,ADJ_MA2,内視鏡,本体・プロセッサー,29970000,9838000,-20108000,-24000
ACT,202401,202401,ADJ_MA2,IVD,化学分析装置,36760000,25894000,-320000,-10546000
ACT,202401,202401,ADJ_MA2,IVD,ドライケム,66330000,42042000,-4952000,-19336000
ACT,202401,202401,ADJ_MA2,IVD,IMMUNO,29960000,17262000,-2052000,-10646000
ACT,202401,202401,HCUS,X線,CT,57650000,17238000,-37108000,-3304000
ACT,202401,202401,HCUS,X線,MR,1880000,-24662000,-6888000,-19654000
ACT,202401,202401,HCUS,X線,XR,41540000,14394000,-16560000,-10586000
ACT,202401,202401,HCUS,内視鏡,スコープ,67710000,19102000,-35824000,-12784000
ACT,202401,202401,HCUS,内視鏡,処置具,33580000,264000,-21896000,-11420000
ACT,202401,202401,HCUS,内視鏡,本体・プロセッサー,52680000,27424000,-7488000,-17768000
ACT,202401,202401,HCUS,IVD,化学分析装置,20640000,9498000,-11116000,-26000
ACT,202401,202401,HCUS,IVD,ドライケム,20590000,9020000,-6028000,-5542000
ACT,202401,202401,HCUS,IVD,IMMUNO,99820000,73364000,-21104000,-5352000
ACT,202401,202401,HCTR,X線,CT,39380000,9932000,-14332000,-15116000
ACT,202401,202401,HCTR,X線,MR,63460000,35802000,-25756000,-1902000
ACT,202401,202401,HCTR,X線,XR,78490000,51534000,-10908000,-16048000
ACT,202401,202401,HCTR,内視鏡,スコープ,85160000,49776000,-29268000,-6116000
ACT,202401,202401,HCTR,内視鏡,処置具,33470000,-22020000,-38368000,-17122000
ACT,202401,202401,HCTR,内視鏡,本体・プロセッサー,1730000,-49414000,-34120000,-17024000
ACT,202401,202401,HCTR,IVD,化学分析装置,7680000,-9478000,-15896000,-1262000
ACT,202401,202401,HCTR,IVD,ドライケム,80150000,31190000,-37976000,-10984000
ACT,202401,202401,HCTR,IVD,IMMUNO,42990000,19310000,-8180000,-15500000
ACT,202401,202401,HCGC,X線,CT,14270000,-8954000,-9192000,-14032000
ACT,202401,202401,HCGC,X線,MR,79310000,60096000,-5876000,-13338000
ACT,202401,202401,HCGC,X線,XR,86260000,57702000,-12868000,-15690000
ACT,202401,202401,HCGC,内視鏡,スコープ,44780000,1524000,-39824000,-3432000
ACT,202401,202401,HCGC,内視鏡,処置具,36700000,20598000,-2636000,-13466000
ACT,202401,202401,HCGC,内視鏡,本体・プロセッサー,89770000,36708000,-33732000,-19330000
ACT,202401,202401,HCGC,IVD,化学分析装置,13370000,-33380000,-32048000,-14702000
ACT,202401,202401,HCGC,IVD,ドライケム,21710000,98000,-15344000,-6268000
ACT,202401,202401,HCGC,IVD,IMMUNO,33640000,-1008000,-23204000,-11444000
ACT,202401,202401,HCME,X線,CT,32240000,10892000,-2928000,-18420000
ACT,202401,202401,HCME,X線,MR,93740000,53904000,-35088000,-4748000
ACT,202401,202401,HCME,X線,XR,71670000,32476000,-34684000,-4510000
ACT,202401,202401,HCME,内視鏡,スコープ,59070000,55262000,-3032000,-776000
ACT,202401,202401,HCME,内視鏡,処置具,60550000,18398000,-30052000,-12100000
ACT,202401,202401,HCME,内視鏡,本体・プロセッサー,57240000,28134000,-25264000,-3842000
ACT,202401,202401,HCME,IVD,化学分析装置,91410000,73154000,-7120000,-11136000
ACT,202401,202401,HCME,IVD,ドライケム,17960000,-18552000,-31100000,-5412000
ACT,202401,202401,HCME,IVD,IMMUNO,67380000,46174000,-11556000,-9650000
ACT,202402,202402,FTAI,X線,CT,99380000,74020000,-15264000,-10096000
ACT,202402,202402,FTAI,X線,MR,69700000,60234000,-5488000,-3978000
ACT,202402,202402,FTAI,X線,XR,77670000,54108000,-6988000,-16574000
ACT,202402,202402,FTAI,内視鏡,スコープ,50960000,23536000,-16144000,-11280000
ACT,202402,202402,FTAI,内視鏡,処置具,58500000,38386000,-1952000,-18162000
ACT,202402,202402,FTAI,内視鏡,本体・プロセッサー,46700000,4158000,-28228000,-14314000
ACT,202402,202402,FTAI,IVD,化学分析装置,43830000,876000,-27876000,-15078000
ACT,202402,202402,FTAI,IVD,ドライケム,84910000,31140000,-37324000,-16446000
ACT,202402,202402,FTAI,IVD,IMMUNO,51320000,5636000,-37908000,-7776000
ACT,202402,202402,FFIN,X線,CT,96420000,66262000,-20216000,-9942000
ACT,202402,202402,FFIN,X線,MR,5110000,-17518000,-17892000,-4736000
ACT,202402,202402,FFIN,X線,XR,85080000,70542000,-856000,-13682000
ACT,202402,202402,FFIN,内視鏡,スコープ,76770000,49446000,-25000000,-2324000
ACT,202402,202402,FFIN,内視鏡,処置具,78040000,24246000,-38352000,-15442000
ACT,202402,202402,FFIN,内視鏡,本体・プロセッサー,8130000,-22786000,-17232000,-13684000
ACT,202402,202402,FFIN,IVD,化学分析装置,70870000,35212000,-21372000,-14286000
ACT,202402,202402,FFIN,IVD,ドライケム,92770000,70212000,-12596000,-9962000
ACT,202402,202402,FFIN,IVD,IMMUNO,76650000,54884000,-3664000,-18102000
ACT,202402,202402,FFVN,X線,CT,68630000,27486000,-33096000,-8048000
ACT,202402,202402,FFVN,X線,MR,24450000,6394000,-14660000,-3396000
ACT,202402,202402,FFVN,X線,XR,99870000,44346000,-35856000,-19668000
ACT,202402,202402,FFVN,内視鏡,スコープ,85660000,36216000,-38548000,-10896000
ACT,202402,202402,FFVN,内視鏡,処置具,9740000,-1004000,-9280000,-1464000
ACT,202402,202402,FFVN,内視鏡,本体・プロセッサー,8070000,-2292000,-6632000,-3730000
ACT,202402,202402,FFVN,IVD,化学分析装置,4890000,-47180000,-39160000,-12910000
ACT,202402,202402,FFVN,IVD,ドライケム,76260000,38794000,-25288000,-12178000
ACT,202402,202402,FFVN,IVD,IMMUNO,10290000,-31868000,-33188000,-8970000
ACT,202402,202402,FFID,X線,CT,89370000,57792000,-12952000,-18626000
ACT,202402,202402,FFID,X線,MR,18050000,-13146000,-21220000,-9976000
ACT,202402,202402,FFID,X線,XR,93470000,51980000,-31064000,-10426000
ACT,202402,202402,FFID,内視鏡,スコープ,91300000,74092000,-17164000,-44000
ACT,202402,202402,FFID,内視鏡,処置具,30500000,13632000,-15176000,-1692000
ACT,202402,202402,FFID,内視鏡,本体・プロセッサー,35500000,8412000,-26376000,-712000
ACT,202402,202402,FFID,IVD,化学分析装置,73600000,42344000,-23616000,-7640000
ACT,202402,202402,FFID,IVD,ドライケム,99490000,70678000,-16716000,-12096000
ACT,202402,202402,FFID,IVD,IMMUNO,97710000,64920000,-27476000,-5314000
ACT,202402,202402,HLAU,X線,CT,28180000,10096000,-9208000,-8876000
ACT,202402,202402,HLAU,X線,MR,61290000,14626000,-28516000,-18148000
ACT,202402,202402,HLAU,X線,XR,43180000,3792000,-23928000,-15460000
ACT,202402,202402,HLAU,内視鏡,スコープ,54800000,17028000,-32468000,-5304000
ACT,202402,202402,HLAU,内視鏡,処置具,25000000,1442000,-20884000,-2674000
ACT,202402,202402,HLAU,内視鏡,本体・プロセッサー,69700000,51162000,-6448000,-12090000
ACT,202402,202402,HLAU,IVD,化学分析装置,76130000,46414000,-19728000,-9988000
ACT,202402,202402,HLAU,IVD,ドライケム,16260000,-21056000,-31528000,-5788000
ACT,202402,202402,HLAU,IVD,IMMUNO,24240000,6700000,-11012000,-6528000
ACT,202402,202402,ADJ_ME1,X線,CT,88350000,59836000,-21360000,-7154000
ACT,202402,202402,ADJ_ME1,X線,MR,46500000,31666000,-6852000,-7982000
ACT,202402,202402,ADJ_ME1,X線,XR,13250000,-12812000,-13456000,-12606000
ACT,202402,202402,ADJ_ME1,内視鏡,スコープ,43140000,32740000,-3384000,-7016000
ACT,202402,202402,ADJ_ME1,内視鏡,処置具,44480000,-11458000,-38400000,-17538000
ACT,202402,202402,ADJ_ME1,内視鏡,本体・プロセッサー,18740000,-12604000,-26432000,-4912000
ACT,202402,202402,ADJ_ME1,IVD,化学分析装置,34890000,-4530000,-24844000,-14576000
ACT,202402,202402,ADJ_ME1,IVD,ドライケム,99790000,64116000,-16792000,-18882000
ACT,202402,202402,ADJ_ME1,IVD,IMMUNO,23900000,-5384000,-18932000,-10352000
ACT,202402,202402,ADJ_ME2,X線,CT,62390000,10428000,-32904000,-19058000
ACT,202402,202402,ADJ_ME2,X線,MR,77140000,52172000,-11480000,-13488000
ACT,202402,202402,ADJ_ME2,X線,XR,49790000,11348000,-20856000,-17586000
ACT,202402,202402,ADJ_ME2,内視鏡,スコープ,35540000,-9260000,-27808000,-16992000
ACT,202402,202402,ADJ_ME2,内視鏡,処置具,16310000,-30860000,-37916000,-9254000
ACT,202402,202402,ADJ_ME2,内視鏡,本体・プロセッサー,72060000,36450000,-22644000,-12966000
ACT,202402,202402,ADJ_ME2,IVD,化学分析装置,84380000,55984000,-12516000,-15880000
ACT,202402,202402,ADJ_ME2,IVD,ドライケム,37870000,-15344000,-34800000,-18414000
ACT,202402,202402,ADJ_ME2,IVD,IMMUNO,75470000,54618000,-10876000,-9976000
ACT,202402,202402,FF,X線,CT,4690000,-13362000,-384000,-17668000
ACT,202402,202402,FF,X線,MR,30050000,-426000,-21628000,-8848000
ACT,202402,202402,FF,X線,XR,58190000,23862000,-15692000,-18636000
ACT,202402,202402,FF,内視鏡,スコープ,89190000,49046000,-28224000,-11920000
ACT,202402,202402,FF,内視鏡,処置具,1440000,-30436000,-14000000,-17876000
ACT,202402,202402,FF,内視鏡,本体・プロセッサー,69110000,41292000,-27580000,-238000
ACT,202402,202402,FF,IVD,化学分析装置,86860000,43890000,-24608000,-18362000
ACT,202402,202402,FF,IVD,ドライケム,35510000,-5640000,-35084000,-6066000
ACT,202402,202402,FF,IVD,IMMUNO,45930000,7100000,-37700000,-1130000
ACT,202402,202402,HLUS,X線,CT,99790000,51404000,-37172000,-11214000
ACT,202402,202402,HLUS,X線,MR,57730000,44478000,-5456000,-7796000
ACT,202402,202402,HLUS,X線,XR,36450000,-12326000,-38740000,-10036000
ACT,202402,202402,HLUS,内視鏡,スコープ,63880000,32040000,-26456000,-5384000
ACT,202402,202402,HLUS,内視鏡,処置具,55090000,45288000,-6104000,-3698000
ACT,202402,202402,HLUS,内視鏡,本体・プロセッサー,73980000,20948000,-37924000,-15108000
ACT,202402,202402,HLUS,IVD,化学分析装置,26410000,-3538000,-29740000,-208000
ACT,202402,202402,HLUS,IVD,ドライケム,7110000,-13308000,-1140000,-19278000
ACT,202402,202402,HLUS,IVD,IMMUNO,39360000,10150000,-10092000,-19118000
ACT,202402,202402,EHQ_ADJ3,X線,CT,34410000,3014000,-20396000,-11000000
ACT,202402,202402,EHQ_ADJ3,X線,MR,10530000,-5188000,-11236000,-4482000
ACT,202402,202402,EHQ_ADJ3,X線,XR,54260000,6000000,-35036000,-13224000
ACT,202402,202402,EHQ_ADJ3,内視鏡,スコープ,26440000,15052000,-8228000,-3160000
ACT,202402,202402,EHQ_ADJ3,内視鏡,処置具,18150000,1418000,-10000000,-6732000
ACT,202402,202402,EHQ_ADJ3,内視鏡,本体・プロセッサー,10630000,-37074000,-36260000,-11444000
ACT,202402,202402,EHQ_ADJ3,IVD,化学分析装置,36010000,9184000,-18352000,-8474000
ACT,202402,202402,EHQ_ADJ3,IVD,ドライケム,83470000,37490000,-32764000,-13216000
ACT,202402,202402,EHQ_ADJ3,IVD,IMMUNO,23150000,-1522000,-9560000,-15112000
ACT,202402,202402,[FFSH],X線,CT,19380000,-16434000,-29280000,-6534000
ACT,202402,202402,[FFSH],X線,MR,10420000,-25780000,-25988000,-10212000
ACT,202402,202402,[FFSH],X線,XR,71790000,55496000,-1468000,-14826000
ACT,202402,202402,[FFSH],内視鏡,スコープ,55280000,25548000,-17280000,-12452000
ACT,202402,202402,[FFSH],内視鏡,処置具,4560000,-49050000,-34272000,-19338000
ACT,202402,202402,[FFSH],内視鏡,本体・プロセッサー,73420000,35082000,-26832000,-11506000
ACT,202402,202402,[FFSH],IVD,化学分析装置,75810000,54140000,-11816000,-9854000
ACT,202402,202402,[FFSH],IVD,ドライケム,66880000,61406000,-2888000,-2586000
ACT,202402,202402,[FFSH],IVD,IMMUNO,76000000,35566000,-29984000,-10450000
ACT,202402,202402,FLON,X線,CT,89180000,39562000,-36748000,-12870000
ACT,202402,202402,FLON,X線,MR,66080000,43500000,-10504000,-12076000
ACT,202402,202402,FLON,X線,XR,86260000,45448000,-30364000,-10448000
ACT,202402,202402,FLON,内視鏡,スコープ,32750000,2476000,-26408000,-3866000
ACT,202402,202402,FLON,内視鏡,処置具,87690000,42482000,-34248000,-10960000
ACT,202402,202402,FLON,内視鏡,本体・プロセッサー,1170000,-32660000,-19408000,-14422000
ACT,202402,202402,FLON,IVD,化学分析装置,74500000,49914000,-16084000,-8502000
ACT,202402,202402,FLON,IVD,ドライケム,22650000,-25558000,-33068000,-15140000
ACT,202402,202402,FLON,IVD,IMMUNO,42650000,6400000,-18096000,-18154000
ACT,202402,202402,FC,X線,CT,30330000,1554000,-9808000,-18968000
ACT,202402,202402,FC,X線,MR,20450000,-24392000,-33016000,-11826000
ACT,202402,202402,FC,X線,XR,67520000,32352000,-19448000,-15720000
ACT,202402,202402,FC,内視鏡,スコープ,39890000,4078000,-27164000,-8648000
ACT,202402,202402,FC,内視鏡,処置具,35930000,15440000,-12136000,-8354000
ACT,202402,202402,FC,内視鏡,本体・プロセッサー,99250000,81816000,-2152000,-15282000
ACT,202402,202402,FC,IVD,化学分析装置,91770000,48990000,-39144000,-3636000
ACT,202402,202402,FC,IVD,ドライケム,45380000,22036000,-6732000,-16612000
ACT,202402,202402,FC,IVD,IMMUNO,72830000,64412000,-2196000,-6222000
ACT,202402,202402,EHQ_ADJ2,X線,CT,4790000,-10430000,-13232000,-1988000
ACT,202402,202402,EHQ_ADJ2,X線,MR,31320000,-1178000,-23200000,-9298000
ACT,202402,202402,EHQ_ADJ2,X線,XR,75490000,41456000,-27460000,-6574000
ACT,202402,202402,EHQ_ADJ2,内視鏡,スコープ,77450000,43218000,-16744000,-17488000
ACT,202402,202402,EHQ_ADJ2,内視鏡,処置具,30400000,10524000,-5320000,-14556000
ACT,202402,202402,EHQ_ADJ2,内視鏡,本体・プロセッサー,67400000,27654000,-20320000,-19426000
ACT,202402,202402,EHQ_ADJ2,IVD,化学分析装置,59810000,28948000,-26028000,-4834000
